"id","user_id","enviado_utc","http","latencia_ms","error"
"41","E8-C1-R2-5492610000041@whatsapp.sim","2026-09-15 14:57:12.017","200","28",
"42","E8-C1-R2-5492610000042@whatsapp.sim","2026-09-15 14:57:13.054","200","28",
"43","E8-C1-R2-5492610000043@whatsapp.sim","2026-09-15 14:57:14.093","200","28",
"44","E8-C1-R2-5492610000044@whatsapp.sim","2026-09-15 14:57:15.133","200","28",
"45","E8-C1-R2-5492610000045@whatsapp.sim","2026-09-15 14:57:16.166","200","29",
"46","E8-C1-R2-5492610000046@whatsapp.sim","2026-09-15 14:57:17.203","200","28",
"47","E8-C1-R2-5492610000047@whatsapp.sim","2026-09-15 14:57:18.240","200","30",
"48","E8-C1-R2-5492610000048@whatsapp.sim","2026-09-15 14:57:19.280","200","29",
"49","E8-C1-R2-5492610000049@whatsapp.sim","2026-09-15 14:57:20.319","200","28",
"50","E8-C1-R2-5492610000050@whatsapp.sim","2026-09-15 14:57:21.349","200","28",
"51","E8-C1-R2-5492610000051@whatsapp.sim","2026-09-15 14:57:22.389","200","28",
"52","E8-C1-R2-5492610000052@whatsapp.sim","2026-09-15 14:57:23.430","200","32",
"53","E8-C1-R2-5492610000053@whatsapp.sim","2026-09-15 14:57:24.466","200","28",
"54","E8-C1-R2-5492610000054@whatsapp.sim","2026-09-15 14:57:25.504","200","28",
"55","E8-C1-R2-5492610000055@whatsapp.sim","2026-09-15 14:57:26.539","200","27",
"56","E8-C1-R2-5492610000056@whatsapp.sim","2026-09-15 14:57:27.580","200","29",
"57","E8-C1-R2-5492610000057@whatsapp.sim","2026-09-15 14:57:28.616","200","30",
"58","E8-C1-R2-5492610000058@whatsapp.sim","2026-09-15 14:57:29.652","200","28",
"59","E8-C1-R2-5492610000059@whatsapp.sim","2026-09-15 14:57:30.692","200","28",
"60","E8-C1-R2-5492610000060@whatsapp.sim","2026-09-15 14:57:31.736","200","37",
"61","E8-C1-R2-5492610000061@whatsapp.sim","2026-09-15 14:57:32.780","200","29",
"62","E8-C1-R2-5492610000062@whatsapp.sim","2026-09-15 14:57:33.818","200","28",
"63","E8-C1-R2-5492610000063@whatsapp.sim","2026-09-15 14:57:34.855","200","28",
"64","E8-C1-R2-5492610000064@whatsapp.sim","2026-09-15 14:57:35.892","200","28",
"65","E8-C1-R2-5492610000065@whatsapp.sim","2026-09-15 14:57:36.928","200","28",
"66","E8-C1-R2-5492610000066@whatsapp.sim","2026-09-15 14:57:37.966","200","27",
"67","E8-C1-R2-5492610000067@whatsapp.sim","2026-09-15 14:57:39.004","200","27",
"68","E8-C1-R2-5492610000068@whatsapp.sim","2026-09-15 14:57:40.044","200","28",
"69","E8-C1-R2-5492610000069@whatsapp.sim","2026-09-15 14:57:41.083","200","27",
"70","E8-C1-R2-5492610000070@whatsapp.sim","2026-09-15 14:57:42.122","200","27",
"71","E8-C1-R2-5492610000071@whatsapp.sim","2026-09-15 14:57:43.162","200","27",
"72","E8-C1-R2-5492610000072@whatsapp.sim","2026-09-15 14:57:44.201","200","26",
"73","E8-C1-R2-5492610000073@whatsapp.sim","2026-09-15 14:57:45.238","200","28",
"74","E8-C1-R2-5492610000074@whatsapp.sim","2026-09-15 14:57:46.274","200","27",
"75","E8-C1-R2-5492610000075@whatsapp.sim","2026-09-15 14:57:47.311","200","28",
"76","E8-C1-R2-5492610000076@whatsapp.sim","2026-09-15 14:57:48.350","200","27",
"77","E8-C1-R2-5492610000077@whatsapp.sim","2026-09-15 14:57:49.390","200","28",
"78","E8-C1-R2-5492610000078@whatsapp.sim","2026-09-15 14:57:50.429","200","27",
"79","E8-C1-R2-5492610000079@whatsapp.sim","2026-09-15 14:57:51.471","200","28",
"80","E8-C1-R2-5492610000080@whatsapp.sim","2026-09-15 14:57:52.505","200","29",
"81","E8-C1-R2-5492610000081@whatsapp.sim","2026-09-15 14:57:53.546","200","28",
"82","E8-C1-R2-5492610000082@whatsapp.sim","2026-09-15 14:57:54.582","200","28",
"83","E8-C1-R2-5492610000083@whatsapp.sim","2026-09-15 14:57:55.622","200","29",
"84","E8-C1-R2-5492610000084@whatsapp.sim","2026-09-15 14:57:56.661","200","27",
"85","E8-C1-R2-5492610000085@whatsapp.sim","2026-09-15 14:57:57.697","200","30",
"86","E8-C1-R2-5492610000086@whatsapp.sim","2026-09-15 14:57:58.737","200","29",
"87","E8-C1-R2-5492610000087@whatsapp.sim","2026-09-15 14:57:59.774","200","30",
"88","E8-C1-R2-5492610000088@whatsapp.sim","2026-09-15 14:58:00.814","200","31",
"89","E8-C1-R2-5492610000089@whatsapp.sim","2026-09-15 14:58:01.855","200","28",
"90","E8-C1-R2-5492610000090@whatsapp.sim","2026-09-15 14:58:02.892","200","38",
"91","E8-C1-R2-5492610000091@whatsapp.sim","2026-09-15 14:58:03.943","200","28",
"92","E8-C1-R2-5492610000092@whatsapp.sim","2026-09-15 14:58:04.978","200","28",
"93","E8-C1-R2-5492610000093@whatsapp.sim","2026-09-15 14:58:06.017","200","27",
"94","E8-C1-R2-5492610000094@whatsapp.sim","2026-09-15 14:58:07.057","200","29",
"95","E8-C1-R2-5492610000095@whatsapp.sim","2026-09-15 14:58:08.092","200","41",
"96","E8-C1-R2-5492610000096@whatsapp.sim","2026-09-15 14:58:09.148","200","28",
"97","E8-C1-R2-5492610000097@whatsapp.sim","2026-09-15 14:58:10.185","200","27",
"98","E8-C1-R2-5492610000098@whatsapp.sim","2026-09-15 14:58:11.225","200","27",
"99","E8-C1-R2-5492610000099@whatsapp.sim","2026-09-15 14:58:12.265","200","27",
"100","E8-C1-R2-5492610000100@whatsapp.sim","2026-09-15 14:58:13.304","200","28",
"101","E8-C1-R2-5492610000101@whatsapp.sim","2026-09-15 14:58:14.340","200","28",
"102","E8-C1-R2-5492610000102@whatsapp.sim","2026-09-15 14:58:15.381","200","29",
"103","E8-C1-R2-5492610000103@whatsapp.sim","2026-09-15 14:58:16.414","200","29",
"104","E8-C1-R2-5492610000104@whatsapp.sim","2026-09-15 14:58:17.454","200","28",
"105","E8-C1-R2-5492610000105@whatsapp.sim","2026-09-15 14:58:18.490","200","28",
"106","E8-C1-R2-5492610000106@whatsapp.sim","2026-09-15 14:58:19.525","200","28",
"107","E8-C1-R2-5492610000107@whatsapp.sim","2026-09-15 14:58:20.566","200","27",
"108","E8-C1-R2-5492610000108@whatsapp.sim","2026-09-15 14:58:21.594","200","27",
"109","E8-C1-R2-5492610000109@whatsapp.sim","2026-09-15 14:58:22.636","200","28",
"110","E8-C1-R2-5492610000110@whatsapp.sim","2026-09-15 14:58:23.674","200","27",
"111","E8-C1-R2-5492610000111@whatsapp.sim","2026-09-15 14:58:24.716","200","27",
"112","E8-C1-R2-5492610000112@whatsapp.sim","2026-09-15 14:58:25.755","200","32",
"113","E8-C1-R2-5492610000113@whatsapp.sim","2026-09-15 14:58:26.790","200","27",
"114","E8-C1-R2-5492610000114@whatsapp.sim","2026-09-15 14:58:27.824","200","27",
"115","E8-C1-R2-5492610000115@whatsapp.sim","2026-09-15 14:58:28.864","200","28",
"116","E8-C1-R2-5492610000116@whatsapp.sim","2026-09-15 14:58:29.904","200","30",
"117","E8-C1-R2-5492610000117@whatsapp.sim","2026-09-15 14:58:30.942","200","27",
"118","E8-C1-R2-5492610000118@whatsapp.sim","2026-09-15 14:58:31.985","200","28",
"119","E8-C1-R2-5492610000119@whatsapp.sim","2026-09-15 14:58:33.024","200","28",
"120","E8-C1-R2-5492610000120@whatsapp.sim","2026-09-15 14:58:34.064","200","27",
"121","E8-C1-R2-5492610000121@whatsapp.sim","2026-09-15 14:58:35.104","200","28",
"122","E8-C1-R2-5492610000122@whatsapp.sim","2026-09-15 14:58:36.138","200","28",
"123","E8-C1-R2-5492610000123@whatsapp.sim","2026-09-15 14:58:37.175","200","28",
"124","E8-C1-R2-5492610000124@whatsapp.sim","2026-09-15 14:58:38.210","200","32",
"125","E8-C1-R2-5492610000125@whatsapp.sim","2026-09-15 14:58:39.248","200","28",
"126","E8-C1-R2-5492610000126@whatsapp.sim","2026-09-15 14:58:40.284","200","28",
"127","E8-C1-R2-5492610000127@whatsapp.sim","2026-09-15 14:58:41.324","200","30",
"128","E8-C1-R2-5492610000128@whatsapp.sim","2026-09-15 14:58:42.366","200","31",
"129","E8-C1-R2-5492610000129@whatsapp.sim","2026-09-15 14:58:43.408","200","28",
"130","E8-C1-R2-5492610000130@whatsapp.sim","2026-09-15 14:58:44.448","200","27",
"131","E8-C1-R2-5492610000131@whatsapp.sim","2026-09-15 14:58:45.489","200","28",
"132","E8-C1-R2-5492610000132@whatsapp.sim","2026-09-15 14:58:46.525","200","29",
"133","E8-C1-R2-5492610000133@whatsapp.sim","2026-09-15 14:58:47.562","200","27",
"134","E8-C1-R2-5492610000134@whatsapp.sim","2026-09-15 14:58:48.598","200","27",
"135","E8-C1-R2-5492610000135@whatsapp.sim","2026-09-15 14:58:49.636","200","27",
"136","E8-C1-R2-5492610000136@whatsapp.sim","2026-09-15 14:58:50.672","200","27",
"137","E8-C1-R2-5492610000137@whatsapp.sim","2026-09-15 14:58:51.715","200","28",
"138","E8-C1-R2-5492610000138@whatsapp.sim","2026-09-15 14:58:52.758","200","27",
"139","E8-C1-R2-5492610000139@whatsapp.sim","2026-09-15 14:58:53.800","200","28",
"140","E8-C1-R2-5492610000140@whatsapp.sim","2026-09-15 14:58:54.839","200","28",
"141","E8-C1-R2-5492610000141@whatsapp.sim","2026-09-15 14:58:55.877","200","27",
"142","E8-C1-R2-5492610000142@whatsapp.sim","2026-09-15 14:58:56.915","200","28",
"143","E8-C1-R2-5492610000143@whatsapp.sim","2026-09-15 14:58:57.952","200","28",
"144","E8-C1-R2-5492610000144@whatsapp.sim","2026-09-15 14:58:58.987","200","27",
"145","E8-C1-R2-5492610000145@whatsapp.sim","2026-09-15 14:59:00.026","200","34",
"146","E8-C1-R2-5492610000146@whatsapp.sim","2026-09-15 14:59:01.068","200","36",
"147","E8-C1-R2-5492610000147@whatsapp.sim","2026-09-15 14:59:02.110","200","39",
"148","E8-C1-R2-5492610000148@whatsapp.sim","2026-09-15 14:59:03.161","200","130",
"149","E8-C1-R2-5492610000149@whatsapp.sim","2026-09-15 14:59:04.291","200","30",
"150","E8-C1-R2-5492610000150@whatsapp.sim","2026-09-15 14:59:05.330","200","30",
