"id","user_id","enviado_utc","http","latencia_ms","error"
"41","E8-C1-R1-5492610000041@whatsapp.sim","2026-09-15 14:38:36.693","200","29",
"42","E8-C1-R1-5492610000042@whatsapp.sim","2026-09-15 14:38:37.733","200","29",
"43","E8-C1-R1-5492610000043@whatsapp.sim","2026-09-15 14:38:38.773","200","29",
"44","E8-C1-R1-5492610000044@whatsapp.sim","2026-09-15 14:38:39.817","200","28",
"45","E8-C1-R1-5492610000045@whatsapp.sim","2026-09-15 14:38:40.854","200","30",
"46","E8-C1-R1-5492610000046@whatsapp.sim","2026-09-15 14:38:41.893","200","28",
"47","E8-C1-R1-5492610000047@whatsapp.sim","2026-09-15 14:38:42.931","200","28",
"48","E8-C1-R1-5492610000048@whatsapp.sim","2026-09-15 14:38:43.973","200","29",
"49","E8-C1-R1-5492610000049@whatsapp.sim","2026-09-15 14:38:45.008","200","29",
"50","E8-C1-R1-5492610000050@whatsapp.sim","2026-09-15 14:38:46.050","200","28",
"51","E8-C1-R1-5492610000051@whatsapp.sim","2026-09-15 14:38:47.089","200","29",
"52","E8-C1-R1-5492610000052@whatsapp.sim","2026-09-15 14:38:48.119","200","28",
"53","E8-C1-R1-5492610000053@whatsapp.sim","2026-09-15 14:38:49.158","200","28",
"54","E8-C1-R1-5492610000054@whatsapp.sim","2026-09-15 14:38:50.200","200","28",
"55","E8-C1-R1-5492610000055@whatsapp.sim","2026-09-15 14:38:51.241","200","28",
"56","E8-C1-R1-5492610000056@whatsapp.sim","2026-09-15 14:38:52.283","200","29",
"57","E8-C1-R1-5492610000057@whatsapp.sim","2026-09-15 14:38:53.324","200","29",
"58","E8-C1-R1-5492610000058@whatsapp.sim","2026-09-15 14:38:54.363","200","29",
"59","E8-C1-R1-5492610000059@whatsapp.sim","2026-09-15 14:38:55.396","200","28",
"60","E8-C1-R1-5492610000060@whatsapp.sim","2026-09-15 14:38:56.431","200","30",
"61","E8-C1-R1-5492610000061@whatsapp.sim","2026-09-15 14:38:57.471","200","28",
"62","E8-C1-R1-5492610000062@whatsapp.sim","2026-09-15 14:38:58.511","200","29",
"63","E8-C1-R1-5492610000063@whatsapp.sim","2026-09-15 14:38:59.546","200","27",
"64","E8-C1-R1-5492610000064@whatsapp.sim","2026-09-15 14:39:00.587","200","28",
"65","E8-C1-R1-5492610000065@whatsapp.sim","2026-09-15 14:39:01.625","200","31",
"66","E8-C1-R1-5492610000066@whatsapp.sim","2026-09-15 14:39:02.668","200","35",
"67","E8-C1-R1-5492610000067@whatsapp.sim","2026-09-15 14:39:03.705","200","29",
"68","E8-C1-R1-5492610000068@whatsapp.sim","2026-09-15 14:39:04.744","200","28",
"69","E8-C1-R1-5492610000069@whatsapp.sim","2026-09-15 14:39:05.783","200","27",
"70","E8-C1-R1-5492610000070@whatsapp.sim","2026-09-15 14:39:06.821","200","33",
"71","E8-C1-R1-5492610000071@whatsapp.sim","2026-09-15 14:39:07.876","200","28",
"72","E8-C1-R1-5492610000072@whatsapp.sim","2026-09-15 14:39:08.916","200","30",
"73","E8-C1-R1-5492610000073@whatsapp.sim","2026-09-15 14:39:09.960","200","28",
"74","E8-C1-R1-5492610000074@whatsapp.sim","2026-09-15 14:39:10.999","200","29",
"75","E8-C1-R1-5492610000075@whatsapp.sim","2026-09-15 14:39:12.038","200","28",
"76","E8-C1-R1-5492610000076@whatsapp.sim","2026-09-15 14:39:13.081","200","29",
"77","E8-C1-R1-5492610000077@whatsapp.sim","2026-09-15 14:39:14.115","200","28",
"78","E8-C1-R1-5492610000078@whatsapp.sim","2026-09-15 14:39:15.149","200","31",
"79","E8-C1-R1-5492610000079@whatsapp.sim","2026-09-15 14:39:16.192","200","28",
"80","E8-C1-R1-5492610000080@whatsapp.sim","2026-09-15 14:39:17.230","200","28",
"81","E8-C1-R1-5492610000081@whatsapp.sim","2026-09-15 14:39:18.269","200","43",
"82","E8-C1-R1-5492610000082@whatsapp.sim","2026-09-15 14:39:19.328","200","28",
"83","E8-C1-R1-5492610000083@whatsapp.sim","2026-09-15 14:39:20.370","200","29",
"84","E8-C1-R1-5492610000084@whatsapp.sim","2026-09-15 14:39:21.411","200","29",
"85","E8-C1-R1-5492610000085@whatsapp.sim","2026-09-15 14:39:22.448","200","28",
"86","E8-C1-R1-5492610000086@whatsapp.sim","2026-09-15 14:39:23.486","200","28",
"87","E8-C1-R1-5492610000087@whatsapp.sim","2026-09-15 14:39:24.522","200","30",
"88","E8-C1-R1-5492610000088@whatsapp.sim","2026-09-15 14:39:25.567","200","29",
"89","E8-C1-R1-5492610000089@whatsapp.sim","2026-09-15 14:39:26.606","200","29",
"90","E8-C1-R1-5492610000090@whatsapp.sim","2026-09-15 14:39:27.645","200","28",
"91","E8-C1-R1-5492610000091@whatsapp.sim","2026-09-15 14:39:28.688","200","29",
"92","E8-C1-R1-5492610000092@whatsapp.sim","2026-09-15 14:39:29.730","200","27",
"93","E8-C1-R1-5492610000093@whatsapp.sim","2026-09-15 14:39:30.769","200","29",
"94","E8-C1-R1-5492610000094@whatsapp.sim","2026-09-15 14:39:31.806","200","27",
"95","E8-C1-R1-5492610000095@whatsapp.sim","2026-09-15 14:39:32.843","200","30",
"96","E8-C1-R1-5492610000096@whatsapp.sim","2026-09-15 14:39:33.884","200","28",
"97","E8-C1-R1-5492610000097@whatsapp.sim","2026-09-15 14:39:34.924","200","43",
"98","E8-C1-R1-5492610000098@whatsapp.sim","2026-09-15 14:39:35.979","200","32",
"99","E8-C1-R1-5492610000099@whatsapp.sim","2026-09-15 14:39:37.020","200","28",
"100","E8-C1-R1-5492610000100@whatsapp.sim","2026-09-15 14:39:38.063","200","28",
"101","E8-C1-R1-5492610000101@whatsapp.sim","2026-09-15 14:39:39.104","200","28",
"102","E8-C1-R1-5492610000102@whatsapp.sim","2026-09-15 14:39:40.147","200","27",
"103","E8-C1-R1-5492610000103@whatsapp.sim","2026-09-15 14:39:41.186","200","28",
"104","E8-C1-R1-5492610000104@whatsapp.sim","2026-09-15 14:39:42.228","200","27",
"105","E8-C1-R1-5492610000105@whatsapp.sim","2026-09-15 14:39:43.266","200","30",
"106","E8-C1-R1-5492610000106@whatsapp.sim","2026-09-15 14:39:44.305","200","27",
"107","E8-C1-R1-5492610000107@whatsapp.sim","2026-09-15 14:39:45.337","200","27",
"108","E8-C1-R1-5492610000108@whatsapp.sim","2026-09-15 14:39:46.377","200","27",
"109","E8-C1-R1-5492610000109@whatsapp.sim","2026-09-15 14:39:47.418","200","28",
"110","E8-C1-R1-5492610000110@whatsapp.sim","2026-09-15 14:39:48.448","200","39",
"111","E8-C1-R1-5492610000111@whatsapp.sim","2026-09-15 14:39:49.489","200","27",
"112","E8-C1-R1-5492610000112@whatsapp.sim","2026-09-15 14:39:50.532","200","28",
"113","E8-C1-R1-5492610000113@whatsapp.sim","2026-09-15 14:39:51.575","200","28",
"114","E8-C1-R1-5492610000114@whatsapp.sim","2026-09-15 14:39:52.615","200","33",
"115","E8-C1-R1-5492610000115@whatsapp.sim","2026-09-15 14:39:53.653","200","35",
"116","E8-C1-R1-5492610000116@whatsapp.sim","2026-09-15 14:39:54.695","200","27",
"117","E8-C1-R1-5492610000117@whatsapp.sim","2026-09-15 14:39:55.729","200","28",
"118","E8-C1-R1-5492610000118@whatsapp.sim","2026-09-15 14:39:56.767","200","27",
"119","E8-C1-R1-5492610000119@whatsapp.sim","2026-09-15 14:39:57.805","200","27",
"120","E8-C1-R1-5492610000120@whatsapp.sim","2026-09-15 14:39:58.844","200","30",
"121","E8-C1-R1-5492610000121@whatsapp.sim","2026-09-15 14:39:59.886","200","27",
"122","E8-C1-R1-5492610000122@whatsapp.sim","2026-09-15 14:40:00.926","200","28",
"123","E8-C1-R1-5492610000123@whatsapp.sim","2026-09-15 14:40:01.963","200","27",
"124","E8-C1-R1-5492610000124@whatsapp.sim","2026-09-15 14:40:03.001","200","29",
"125","E8-C1-R1-5492610000125@whatsapp.sim","2026-09-15 14:40:04.037","200","38",
"126","E8-C1-R1-5492610000126@whatsapp.sim","2026-09-15 14:40:05.087","200","29",
"127","E8-C1-R1-5492610000127@whatsapp.sim","2026-09-15 14:40:06.117","200","29",
"128","E8-C1-R1-5492610000128@whatsapp.sim","2026-09-15 14:40:07.156","200","29",
"129","E8-C1-R1-5492610000129@whatsapp.sim","2026-09-15 14:40:08.196","200","27",
"130","E8-C1-R1-5492610000130@whatsapp.sim","2026-09-15 14:40:09.235","200","26",
"131","E8-C1-R1-5492610000131@whatsapp.sim","2026-09-15 14:40:10.274","200","27",
"132","E8-C1-R1-5492610000132@whatsapp.sim","2026-09-15 14:40:11.314","200","27",
"133","E8-C1-R1-5492610000133@whatsapp.sim","2026-09-15 14:40:12.350","200","28",
"134","E8-C1-R1-5492610000134@whatsapp.sim","2026-09-15 14:40:13.393","200","43",
"135","E8-C1-R1-5492610000135@whatsapp.sim","2026-09-15 14:40:14.444","200","31",
"136","E8-C1-R1-5492610000136@whatsapp.sim","2026-09-15 14:40:15.479","200","30",
"137","E8-C1-R1-5492610000137@whatsapp.sim","2026-09-15 14:40:16.522","200","28",
"138","E8-C1-R1-5492610000138@whatsapp.sim","2026-09-15 14:40:17.558","200","28",
"139","E8-C1-R1-5492610000139@whatsapp.sim","2026-09-15 14:40:18.596","200","28",
"140","E8-C1-R1-5492610000140@whatsapp.sim","2026-09-15 14:40:19.635","200","29",
"141","E8-C1-R1-5492610000141@whatsapp.sim","2026-09-15 14:40:20.676","200","28",
"142","E8-C1-R1-5492610000142@whatsapp.sim","2026-09-15 14:40:21.713","200","28",
"143","E8-C1-R1-5492610000143@whatsapp.sim","2026-09-15 14:40:22.752","200","27",
"144","E8-C1-R1-5492610000144@whatsapp.sim","2026-09-15 14:40:23.791","200","29",
"145","E8-C1-R1-5492610000145@whatsapp.sim","2026-09-15 14:40:24.832","200","28",
"146","E8-C1-R1-5492610000146@whatsapp.sim","2026-09-15 14:40:25.867","200","27",
"147","E8-C1-R1-5492610000147@whatsapp.sim","2026-09-15 14:40:26.909","200","28",
"148","E8-C1-R1-5492610000148@whatsapp.sim","2026-09-15 14:40:27.948","200","27",
"149","E8-C1-R1-5492610000149@whatsapp.sim","2026-09-15 14:40:28.988","200","28",
"150","E8-C1-R1-5492610000150@whatsapp.sim","2026-09-15 14:40:30.029","200","45",
