"id","user_id","enviado_utc","http","latencia_ms","error"
"37","E8-C3-R3-5492610000037@whatsapp.sim","2026-09-15 15:03:17.217","200","28",
"38","E8-C3-R3-5492610000038@whatsapp.sim","2026-09-15 15:03:18.255","200","29",
"39","E8-C3-R3-5492610000039@whatsapp.sim","2026-09-15 15:03:19.296","200","28",
"40","E8-C3-R3-5492610000040@whatsapp.sim","2026-09-15 15:03:20.336","200","28",
"41","E8-C3-R3-5492610000041@whatsapp.sim","2026-09-15 15:03:21.372","200","28",
"42","E8-C3-R3-5492610000042@whatsapp.sim","2026-09-15 15:03:22.410","200","28",
"43","E8-C3-R3-5492610000043@whatsapp.sim","2026-09-15 15:03:23.451","200","27",
"44","E8-C3-R3-5492610000044@whatsapp.sim","2026-09-15 15:03:24.492","200","28",
"45","E8-C3-R3-5492610000045@whatsapp.sim","2026-09-15 15:03:25.536","200","27",
"46","E8-C3-R3-5492610000046@whatsapp.sim","2026-09-15 15:03:26.569","200","28",
"47","E8-C3-R3-5492610000047@whatsapp.sim","2026-09-15 15:03:27.605","200","28",
"48","E8-C3-R3-5492610000048@whatsapp.sim","2026-09-15 15:03:28.643","200","28",
"49","E8-C3-R3-5492610000049@whatsapp.sim","2026-09-15 15:03:29.687","200","27",
"50","E8-C3-R3-5492610000050@whatsapp.sim","2026-09-15 15:03:30.726","200","27",
"51","E8-C3-R3-5492610000051@whatsapp.sim","2026-09-15 15:03:31.766","200","28",
"52","E8-C3-R3-5492610000052@whatsapp.sim","2026-09-15 15:03:32.801","200","28",
"53","E8-C3-R3-5492610000053@whatsapp.sim","2026-09-15 15:03:33.845","200","28",
"54","E8-C3-R3-5492610000054@whatsapp.sim","2026-09-15 15:03:34.883","200","27",
"55","E8-C3-R3-5492610000055@whatsapp.sim","2026-09-15 15:03:35.921","200","30",
"56","E8-C3-R3-5492610000056@whatsapp.sim","2026-09-15 15:03:36.959","200","28",
"57","E8-C3-R3-5492610000057@whatsapp.sim","2026-09-15 15:03:37.998","200","29",
"58","E8-C3-R3-5492610000058@whatsapp.sim","2026-09-15 15:03:39.035","200","28",
"59","E8-C3-R3-5492610000059@whatsapp.sim","2026-09-15 15:03:40.072","200","27",
"60","E8-C3-R3-5492610000060@whatsapp.sim","2026-09-15 15:03:41.111","200","27",
"61","E8-C3-R3-5492610000061@whatsapp.sim","2026-09-15 15:03:42.152","200","32",
"62","E8-C3-R3-5492610000062@whatsapp.sim","2026-09-15 15:03:43.188","200","27",
"63","E8-C3-R3-5492610000063@whatsapp.sim","2026-09-15 15:03:44.229","200","28",
"64","E8-C3-R3-5492610000064@whatsapp.sim","2026-09-15 15:03:45.260","200","27",
"65","E8-C3-R3-5492610000065@whatsapp.sim","2026-09-15 15:03:46.295","200","40",
"66","E8-C3-R3-5492610000066@whatsapp.sim","2026-09-15 15:03:47.336","200","28",
"67","E8-C3-R3-5492610000067@whatsapp.sim","2026-09-15 15:03:48.373","200","28",
"68","E8-C3-R3-5492610000068@whatsapp.sim","2026-09-15 15:03:49.412","200","28",
"69","E8-C3-R3-5492610000069@whatsapp.sim","2026-09-15 15:03:50.452","200","28",
"70","E8-C3-R3-5492610000070@whatsapp.sim","2026-09-15 15:03:51.495","200","27",
"71","E8-C3-R3-5492610000071@whatsapp.sim","2026-09-15 15:03:52.532","200","38",
"72","E8-C3-R3-5492610000072@whatsapp.sim","2026-09-15 15:03:53.576","200","27",
"73","E8-C3-R3-5492610000073@whatsapp.sim","2026-09-15 15:03:54.614","200","27",
"74","E8-C3-R3-5492610000074@whatsapp.sim","2026-09-15 15:03:55.656","200","27",
"75","E8-C3-R3-5492610000075@whatsapp.sim","2026-09-15 15:03:56.693","200","28",
"76","E8-C3-R3-5492610000076@whatsapp.sim","2026-09-15 15:03:57.732","200","28",
"77","E8-C3-R3-5492610000077@whatsapp.sim","2026-09-15 15:03:58.769","200","27",
"78","E8-C3-R3-5492610000078@whatsapp.sim","2026-09-15 15:03:59.806","200","27",
"79","E8-C3-R3-5492610000079@whatsapp.sim","2026-09-15 15:04:00.845","200","27",
"80","E8-C3-R3-5492610000080@whatsapp.sim","2026-09-15 15:04:01.886","200","27",
"81","E8-C3-R3-5492610000081@whatsapp.sim","2026-09-15 15:04:02.924","200","28",
"82","E8-C3-R3-5492610000082@whatsapp.sim","2026-09-15 15:04:03.963","200","27",
"83","E8-C3-R3-5492610000083@whatsapp.sim","2026-09-15 15:04:05.005","200","28",
"84","E8-C3-R3-5492610000084@whatsapp.sim","2026-09-15 15:04:06.044","200","29",
"85","E8-C3-R3-5492610000085@whatsapp.sim","2026-09-15 15:04:07.083","200","29",
"86","E8-C3-R3-5492610000086@whatsapp.sim","2026-09-15 15:04:08.123","200","27",
"87","E8-C3-R3-5492610000087@whatsapp.sim","2026-09-15 15:04:09.152","200","29",
"88","E8-C3-R3-5492610000088@whatsapp.sim","2026-09-15 15:04:10.191","200","27",
"89","E8-C3-R3-5492610000089@whatsapp.sim","2026-09-15 15:04:11.230","200","27",
"90","E8-C3-R3-5492610000090@whatsapp.sim","2026-09-15 15:04:12.268","200","27",
"91","E8-C3-R3-5492610000091@whatsapp.sim","2026-09-15 15:04:13.307","200","27",
"92","E8-C3-R3-5492610000092@whatsapp.sim","2026-09-15 15:04:14.348","200","27",
"93","E8-C3-R3-5492610000093@whatsapp.sim","2026-09-15 15:04:15.377","200","43",
"94","E8-C3-R3-5492610000094@whatsapp.sim","2026-09-15 15:04:16.427","200","27",
"95","E8-C3-R3-5492610000095@whatsapp.sim","2026-09-15 15:04:17.455","200","27",
"96","E8-C3-R3-5492610000096@whatsapp.sim","2026-09-15 15:04:18.498","200","27",
"97","E8-C3-R3-5492610000097@whatsapp.sim","2026-09-15 15:04:19.539","200","28",
"98","E8-C3-R3-5492610000098@whatsapp.sim","2026-09-15 15:04:20.579","200","27",
"99","E8-C3-R3-5492610000099@whatsapp.sim","2026-09-15 15:04:21.621","200","29",
"100","E8-C3-R3-5492610000100@whatsapp.sim","2026-09-15 15:04:22.659","200","28",
"101","E8-C3-R3-5492610000101@whatsapp.sim","2026-09-15 15:04:23.701","200","27",
"102","E8-C3-R3-5492610000102@whatsapp.sim","2026-09-15 15:04:24.741","200","28",
"103","E8-C3-R3-5492610000103@whatsapp.sim","2026-09-15 15:04:25.778","200","31",
"104","E8-C3-R3-5492610000104@whatsapp.sim","2026-09-15 15:04:26.813","200","29",
"105","E8-C3-R3-5492610000105@whatsapp.sim","2026-09-15 15:04:27.847","200","27",
"106","E8-C3-R3-5492610000106@whatsapp.sim","2026-09-15 15:04:28.885","200","28",
"107","E8-C3-R3-5492610000107@whatsapp.sim","2026-09-15 15:04:29.924","200","28",
"108","E8-C3-R3-5492610000108@whatsapp.sim","2026-09-15 15:04:30.962","200","27",
"109","E8-C3-R3-5492610000109@whatsapp.sim","2026-09-15 15:04:32.001","200","27",
"110","E8-C3-R3-5492610000110@whatsapp.sim","2026-09-15 15:04:33.041","200","29",
"111","E8-C3-R3-5492610000111@whatsapp.sim","2026-09-15 15:04:34.082","200","27",
"112","E8-C3-R3-5492610000112@whatsapp.sim","2026-09-15 15:04:35.120","200","48",
"113","E8-C3-R3-5492610000113@whatsapp.sim","2026-09-15 15:04:36.174","200","28",
"114","E8-C3-R3-5492610000114@whatsapp.sim","2026-09-15 15:04:37.213","200","27",
"115","E8-C3-R3-5492610000115@whatsapp.sim","2026-09-15 15:04:38.251","200","26",
"116","E8-C3-R3-5492610000116@whatsapp.sim","2026-09-15 15:04:39.294","200","27",
"117","E8-C3-R3-5492610000117@whatsapp.sim","2026-09-15 15:04:40.335","200","26",
"118","E8-C3-R3-5492610000118@whatsapp.sim","2026-09-15 15:04:41.364","200","27",
"119","E8-C3-R3-5492610000119@whatsapp.sim","2026-09-15 15:04:42.404","200","27",
"120","E8-C3-R3-5492610000120@whatsapp.sim","2026-09-15 15:04:43.446","200","27",
"121","E8-C3-R3-5492610000121@whatsapp.sim","2026-09-15 15:04:44.486","200","27",
"122","E8-C3-R3-5492610000122@whatsapp.sim","2026-09-15 15:04:45.528","200","26",
"123","E8-C3-R3-5492610000123@whatsapp.sim","2026-09-15 15:04:46.565","200","27",
"124","E8-C3-R3-5492610000124@whatsapp.sim","2026-09-15 15:04:47.604","200","28",
"125","E8-C3-R3-5492610000125@whatsapp.sim","2026-09-15 15:04:48.644","200","27",
"126","E8-C3-R3-5492610000126@whatsapp.sim","2026-09-15 15:04:49.681","200","27",
"127","E8-C3-R3-5492610000127@whatsapp.sim","2026-09-15 15:04:50.719","200","28",
"128","E8-C3-R3-5492610000128@whatsapp.sim","2026-09-15 15:04:51.761","200","28",
"129","E8-C3-R3-5492610000129@whatsapp.sim","2026-09-15 15:04:52.802","200","28",
"130","E8-C3-R3-5492610000130@whatsapp.sim","2026-09-15 15:04:53.841","200","27",
"131","E8-C3-R3-5492610000131@whatsapp.sim","2026-09-15 15:04:54.883","200","27",
"132","E8-C3-R3-5492610000132@whatsapp.sim","2026-09-15 15:04:55.915","200","28",
"133","E8-C3-R3-5492610000133@whatsapp.sim","2026-09-15 15:04:56.958","200","27",
"134","E8-C3-R3-5492610000134@whatsapp.sim","2026-09-15 15:04:57.995","200","28",
"135","E8-C3-R3-5492610000135@whatsapp.sim","2026-09-15 15:04:59.036","200","27",
"136","E8-C3-R3-5492610000136@whatsapp.sim","2026-09-15 15:05:00.076","200","26",
"137","E8-C3-R3-5492610000137@whatsapp.sim","2026-09-15 15:05:01.117","200","27",
"138","E8-C3-R3-5492610000138@whatsapp.sim","2026-09-15 15:05:02.158","200","27",
"139","E8-C3-R3-5492610000139@whatsapp.sim","2026-09-15 15:05:03.194","200","28",
"140","E8-C3-R3-5492610000140@whatsapp.sim","2026-09-15 15:05:04.231","200","27",
"141","E8-C3-R3-5492610000141@whatsapp.sim","2026-09-15 15:05:05.273","200","28",
"142","E8-C3-R3-5492610000142@whatsapp.sim","2026-09-15 15:05:06.306","200","27",
"143","E8-C3-R3-5492610000143@whatsapp.sim","2026-09-15 15:05:07.345","200","27",
"144","E8-C3-R3-5492610000144@whatsapp.sim","2026-09-15 15:05:08.384","200","28",
"145","E8-C3-R3-5492610000145@whatsapp.sim","2026-09-15 15:05:09.426","200","27",
"146","E8-C3-R3-5492610000146@whatsapp.sim","2026-09-15 15:05:10.462","200","26",
"147","E8-C3-R3-5492610000147@whatsapp.sim","2026-09-15 15:05:11.489","200","27",
"148","E8-C3-R3-5492610000148@whatsapp.sim","2026-09-15 15:05:12.531","200","28",
"149","E8-C3-R3-5492610000149@whatsapp.sim","2026-09-15 15:05:13.570","200","27",
"150","E8-C3-R3-5492610000150@whatsapp.sim","2026-09-15 15:05:14.613","200","27",
